   Frequency_GHz   Transmission    Conductivity_S/m      n               k
   8.5672000e+02   2.2532461e-02   1.3228874e+01   1.6130258e+00   4.3038738e-02
   8.5681000e+02   2.2739175e-02   1.3231675e+01   1.6130260e+00   4.3043325e-02
   8.5690000e+02   2.2226445e-02   1.3234476e+01   1.6130261e+00   4.3047912e-02
   8.5699000e+02   2.2611605e-02   1.3237278e+01   1.6130262e+00   4.3052499e-02
   8.5708000e+02   2.2791385e-02   1.3240079e+01   1.6130263e+00   4.3057086e-02
   8.5717000e+02   2.2265033e-02   1.3242881e+01   1.6130264e+00   4.3061674e-02
   8.5726000e+02   2.2376030e-02   1.3245684e+01   1.6130266e+00   4.3066261e-02
   8.5735000e+02   2.2617111e-02   1.3248486e+01   1.6130267e+00   4.3070848e-02
   8.5744000e+02   2.2255050e-02   1.3251289e+01   1.6130268e+00   4.3075435e-02
   8.5753000e+02   2.2326493e-02   1.3254092e+01   1.6130269e+00   4.3080022e-02
   8.5762000e+02   2.2748046e-02   1.3256896e+01   1.6130271e+00   4.3084609e-02
   8.5771000e+02   2.2246320e-02   1.3259700e+01   1.6130272e+00   4.3089196e-02
   8.5780000e+02   2.2286757e-02   1.3262504e+01   1.6130273e+00   4.3093783e-02
   8.5789000e+02   2.2610945e-02   1.3265308e+01   1.6130274e+00   4.3098370e-02
   8.5798000e+02   2.2266840e-02   1.3268113e+01   1.6130275e+00   4.3102958e-02
   8.5807000e+02   2.2232000e-02   1.3270918e+01   1.6130277e+00   4.3107545e-02
   8.5816000e+02   2.2765213e-02   1.3273723e+01   1.6130278e+00   4.3112132e-02
   8.5825000e+02   2.2268733e-02   1.3276528e+01   1.6130279e+00   4.3116719e-02
   8.5834000e+02   2.2290833e-02   1.3279334e+01   1.6130280e+00   4.3121306e-02
   8.5843000e+02   2.2604459e-02   1.3282140e+01   1.6130282e+00   4.3125893e-02
   8.5852000e+02   2.2117039e-02   1.3284947e+01   1.6130283e+00   4.3130480e-02
   8.5861000e+02   2.2063661e-02   1.3287754e+01   1.6130284e+00   4.3135067e-02
   8.5870000e+02   2.2813618e-02   1.3290561e+01   1.6130285e+00   4.3139654e-02
   8.5879000e+02   2.2332584e-02   1.3293368e+01   1.6130286e+00   4.3144241e-02
   8.5888000e+02   2.2050167e-02   1.3296176e+01   1.6130288e+00   4.3148829e-02
   8.5897000e+02   2.2414153e-02   1.3298984e+01   1.6130289e+00   4.3153416e-02
   8.5906000e+02   2.1961846e-02   1.3301792e+01   1.6130290e+00   4.3158003e-02
   8.5915000e+02   2.1783363e-02   1.3304600e+01   1.6130291e+00   4.3162590e-02
   8.5924000e+02   2.2470004e-02   1.3307409e+01   1.6130293e+00   4.3167177e-02
   8.5933000e+02   2.2382109e-02   1.3310218e+01   1.6130294e+00   4.3171764e-02
   8.5942000e+02   2.1999030e-02   1.3313028e+01   1.6130295e+00   4.3176351e-02
   8.5951000e+02   2.2452156e-02   1.3315837e+01   1.6130296e+00   4.3180938e-02
   8.5960000e+02   2.2091001e-02   1.3318647e+01   1.6130298e+00   4.3185525e-02
   8.5969000e+02   2.1609787e-02   1.3321458e+01   1.6130299e+00   4.3190112e-02
   8.5978000e+02   2.2185919e-02   1.3324268e+01   1.6130300e+00   4.3194699e-02
   8.5987000e+02   2.2284987e-02   1.3327079e+01   1.6130301e+00   4.3199286e-02
   8.5996000e+02   2.1951678e-02   1.3329890e+01   1.6130302e+00   4.3203874e-02
   8.6005000e+02   2.2469984e-02   1.3332702e+01   1.6130304e+00   4.3208461e-02
   8.6014000e+02   2.2303658e-02   1.3335514e+01   1.6130305e+00   4.3213048e-02
   8.6023000e+02   2.1753619e-02   1.3338326e+01   1.6130306e+00   4.3217635e-02
   8.6032000e+02   2.2188479e-02   1.3341138e+01   1.6130307e+00   4.3222222e-02
   8.6041000e+02   2.2345860e-02   1.3343951e+01   1.6130309e+00   4.3226809e-02
   8.6050000e+02   2.1821358e-02   1.3346764e+01   1.6130310e+00   4.3231396e-02
   8.6059000e+02   2.2260639e-02   1.3349577e+01   1.6130311e+00   4.3235983e-02
   8.6068000e+02   2.2254916e-02   1.3352391e+01   1.6130312e+00   4.3240570e-02
   8.6077000e+02   2.1627951e-02   1.3355204e+01   1.6130314e+00   4.3245157e-02
   8.6086000e+02   2.1875666e-02   1.3358019e+01   1.6130315e+00   4.3249744e-02
   8.6095000e+02   2.2241133e-02   1.3360833e+01   1.6130316e+00   4.3254331e-02
   8.6104000e+02   2.1729945e-02   1.3363648e+01   1.6130317e+00   4.3258918e-02
   8.6113000e+02   2.2070291e-02   1.3366463e+01   1.6130318e+00   4.3263506e-02
   8.6122000e+02   2.2258960e-02   1.3369278e+01   1.6130320e+00   4.3268093e-02
   8.6131000e+02   2.1652743e-02   1.3372094e+01   1.6130321e+00   4.3272680e-02
   8.6140000e+02   2.1687705e-02   1.3374910e+01   1.6130322e+00   4.3277267e-02
   8.6149000e+02   2.2016154e-02   1.3377726e+01   1.6130323e+00   4.3281854e-02
   8.6158000e+02   2.1552497e-02   1.3380543e+01   1.6130325e+00   4.3286441e-02
   8.6167000e+02   2.1791078e-02   1.3383359e+01   1.6130326e+00   4.3291028e-02
   8.6176000e+02   2.2042338e-02   1.3386177e+01   1.6130327e+00   4.3295615e-02
   8.6185000e+02   2.1537379e-02   1.3388994e+01   1.6130328e+00   4.3300202e-02
   8.6194000e+02   2.1541766e-02   1.3391812e+01   1.6130330e+00   4.3304789e-02
   8.6203000e+02   2.1969277e-02   1.3394630e+01   1.6130331e+00   4.3309376e-02
   8.6212000e+02   2.1451435e-02   1.3397448e+01   1.6130332e+00   4.3313963e-02
   8.6221000e+02   2.1739110e-02   1.3400267e+01   1.6130333e+00   4.3318550e-02
   8.6230000e+02   2.2360452e-02   1.3403086e+01   1.6130334e+00   4.3323137e-02
   8.6239000e+02   2.1866580e-02   1.3405905e+01   1.6130336e+00   4.3327724e-02
   8.6248000e+02   2.1766179e-02   1.3408724e+01   1.6130337e+00   4.3332311e-02
   8.6257000e+02   2.2184200e-02   1.3411544e+01   1.6130338e+00   4.3336899e-02
   8.6266000e+02   2.1719996e-02   1.3414364e+01   1.6130339e+00   4.3341486e-02
   8.6275000e+02   2.1543409e-02   1.3417184e+01   1.6130341e+00   4.3346073e-02
   8.6284000e+02   2.2256974e-02   1.3420005e+01   1.6130342e+00   4.3350660e-02
   8.6293000e+02   2.1940536e-02   1.3422826e+01   1.6130343e+00   4.3355247e-02
   8.6302000e+02   2.1825312e-02   1.3425647e+01   1.6130344e+00   4.3359834e-02
   8.6311000e+02   2.2397698e-02   1.3428469e+01   1.6130346e+00   4.3364421e-02
   8.6320000e+02   2.2138712e-02   1.3431291e+01   1.6130347e+00   4.3369008e-02
   8.6329000e+02   2.1921595e-02   1.3434113e+01   1.6130348e+00   4.3373595e-02
   8.6338000e+02   2.2561961e-02   1.3436935e+01   1.6130349e+00   4.3378182e-02
   8.6347000e+02   2.2243627e-02   1.3439758e+01   1.6130350e+00   4.3382769e-02
   8.6356000e+02   2.2048401e-02   1.3442581e+01   1.6130352e+00   4.3387356e-02
   8.6365000e+02   2.2541594e-02   1.3445405e+01   1.6130353e+00   4.3391943e-02
   8.6374000e+02   2.2380045e-02   1.3448228e+01   1.6130354e+00   4.3396530e-02
   8.6383000e+02   2.1964727e-02   1.3451052e+01   1.6130355e+00   4.3401117e-02
   8.6392000e+02   2.2660912e-02   1.3453876e+01   1.6130357e+00   4.3405704e-02
   8.6401000e+02   2.2541736e-02   1.3456701e+01   1.6130358e+00   4.3410291e-02
   8.6410000e+02   2.2176513e-02   1.3459526e+01   1.6130359e+00   4.3414878e-02
   8.6419000e+02   2.2713065e-02   1.3462351e+01   1.6130360e+00   4.3419465e-02
   8.6428000e+02   2.2648366e-02   1.3465176e+01   1.6130362e+00   4.3424052e-02
   8.6437000e+02   2.2158700e-02   1.3468002e+01   1.6130363e+00   4.3428639e-02
   8.6446000e+02   2.2690651e-02   1.3470828e+01   1.6130364e+00   4.3433226e-02
   8.6455000e+02   2.2732919e-02   1.3473654e+01   1.6130365e+00   4.3437813e-02
   8.6464000e+02   2.2247965e-02   1.3476481e+01   1.6130367e+00   4.3442400e-02
   8.6473000e+02   2.2762937e-02   1.3479308e+01   1.6130368e+00   4.3446987e-02
   8.6482000e+02   2.2735065e-02   1.3482135e+01   1.6130369e+00   4.3451574e-02
   8.6491000e+02   2.2175400e-02   1.3484963e+01   1.6130370e+00   4.3456162e-02
   8.6500000e+02   2.2621941e-02   1.3487790e+01   1.6130371e+00   4.3460749e-02
   8.6509000e+02   2.2565300e-02   1.3490619e+01   1.6130373e+00   4.3465336e-02
   8.6518000e+02   2.2124648e-02   1.3493447e+01   1.6130374e+00   4.3469923e-02
   8.6527000e+02   2.2610051e-02   1.3496276e+01   1.6130375e+00   4.3474510e-02
   8.6536000e+02   2.2638400e-02   1.3499105e+01   1.6130376e+00   4.3479097e-02
   8.6545000e+02   2.2121754e-02   1.3501934e+01   1.6130378e+00   4.3483684e-02
   8.6554000e+02   2.2540670e-02   1.3504763e+01   1.6130379e+00   4.3488271e-02
   8.6563000e+02   2.2657329e-02   1.3507593e+01   1.6130380e+00   4.3492858e-02
   8.6572000e+02   2.1950783e-02   1.3510423e+01   1.6130381e+00   4.3497445e-02
   8.6581000e+02   2.2279034e-02   1.3513254e+01   1.6130383e+00   4.3502032e-02
   8.6590000e+02   2.2561999e-02   1.3516085e+01   1.6130384e+00   4.3506619e-02
   8.6599000e+02   2.2072582e-02   1.3518916e+01   1.6130385e+00   4.3511206e-02
   8.6608000e+02   2.2292515e-02   1.3521747e+01   1.6130386e+00   4.3515793e-02
   8.6617000e+02   2.2659894e-02   1.3524579e+01   1.6130388e+00   4.3520380e-02
   8.6626000e+02   2.2117902e-02   1.3527411e+01   1.6130389e+00   4.3524967e-02
   8.6635000e+02   2.2193974e-02   1.3530243e+01   1.6130390e+00   4.3529554e-02
   8.6644000e+02   2.2544640e-02   1.3533075e+01   1.6130391e+00   4.3534141e-02
   8.6653000e+02   2.2116277e-02   1.3535908e+01   1.6130392e+00   4.3538728e-02
   8.6662000e+02   2.2124775e-02   1.3538741e+01   1.6130394e+00   4.3543315e-02
   8.6671000e+02   2.2457355e-02   1.3541575e+01   1.6130395e+00   4.3547902e-02
   8.6680000e+02   2.2100342e-02   1.3544409e+01   1.6130396e+00   4.3552489e-02
   8.6689000e+02   2.1994639e-02   1.3547243e+01   1.6130397e+00   4.3557076e-02
   8.6698000e+02   2.2165139e-02   1.3550077e+01   1.6130399e+00   4.3561663e-02
   8.6707000e+02   2.1862435e-02   1.3552912e+01   1.6130400e+00   4.3566250e-02
   8.6716000e+02   2.1746465e-02   1.3555746e+01   1.6130401e+00   4.3570837e-02
   8.6725000e+02   2.2111886e-02   1.3558582e+01   1.6130402e+00   4.3575424e-02
   8.6734000e+02   2.1817418e-02   1.3561417e+01   1.6130404e+00   4.3580011e-02
   8.6743000e+02   2.1665087e-02   1.3564253e+01   1.6130405e+00   4.3584598e-02
   8.6752000e+02   2.2044304e-02   1.3567089e+01   1.6130406e+00   4.3589185e-02
   8.6761000e+02   2.1810799e-02   1.3569925e+01   1.6130407e+00   4.3593772e-02
   8.6770000e+02   2.1533260e-02   1.3572762e+01   1.6130409e+00   4.3598359e-02
   8.6779000e+02   2.1877322e-02   1.3575599e+01   1.6130410e+00   4.3602946e-02
   8.6788000e+02   2.1777712e-02   1.3578436e+01   1.6130411e+00   4.3607533e-02
   8.6797000e+02   2.1476910e-02   1.3581274e+01   1.6130412e+00   4.3612120e-02
   8.6806000e+02   2.1801276e-02   1.3584112e+01   1.6130414e+00   4.3616707e-02
   8.6815000e+02   2.1696899e-02   1.3586950e+01   1.6130415e+00   4.3621294e-02
   8.6824000e+02   2.1336174e-02   1.3589788e+01   1.6130416e+00   4.3625881e-02
   8.6833000e+02   2.1817057e-02   1.3592627e+01   1.6130417e+00   4.3630468e-02
   8.6842000e+02   2.1834590e-02   1.3595466e+01   1.6130419e+00   4.3635055e-02
   8.6851000e+02   2.1556020e-02   1.3598306e+01   1.6130420e+00   4.3639642e-02
   8.6860000e+02   2.1915281e-02   1.3601145e+01   1.6130421e+00   4.3644229e-02
   8.6869000e+02   2.1750727e-02   1.3603985e+01   1.6130422e+00   4.3648816e-02
   8.6878000e+02   2.1403757e-02   1.3606826e+01   1.6130423e+00   4.3653403e-02
   8.6887000e+02   2.1776167e-02   1.3609666e+01   1.6130425e+00   4.3657990e-02
   8.6896000e+02   2.1850337e-02   1.3612507e+01   1.6130426e+00   4.3662577e-02
   8.6905000e+02   2.1504520e-02   1.3615348e+01   1.6130427e+00   4.3667164e-02
   8.6914000e+02   2.2046657e-02   1.3618189e+01   1.6130428e+00   4.3671751e-02
   8.6923000e+02   2.2010700e-02   1.3621031e+01   1.6130430e+00   4.3676338e-02
   8.6932000e+02   2.1451203e-02   1.3623873e+01   1.6130431e+00   4.3680925e-02
   8.6941000e+02   2.1781119e-02   1.3626716e+01   1.6130432e+00   4.3685512e-02
   8.6950000e+02   2.1869952e-02   1.3629558e+01   1.6130433e+00   4.3690099e-02
   8.6959000e+02   2.1474160e-02   1.3632401e+01   1.6130435e+00   4.3694686e-02
   8.6968000e+02   2.1889933e-02   1.3635244e+01   1.6130436e+00   4.3699272e-02
   8.6977000e+02   2.2145639e-02   1.3638088e+01   1.6130437e+00   4.3703859e-02
   8.6986000e+02   2.1532638e-02   1.3640932e+01   1.6130438e+00   4.3708446e-02
   8.6995000e+02   2.1797676e-02   1.3643776e+01   1.6130440e+00   4.3713033e-02
   8.7004000e+02   2.1842934e-02   1.3646620e+01   1.6130441e+00   4.3717620e-02
   8.7013000e+02   2.1290670e-02   1.3649465e+01   1.6130442e+00   4.3722207e-02
   8.7022000e+02   2.1532065e-02   1.3652310e+01   1.6130443e+00   4.3726794e-02
   8.7031000e+02   2.1843884e-02   1.3655155e+01   1.6130445e+00   4.3731381e-02
   8.7040000e+02   2.1398092e-02   1.3658001e+01   1.6130446e+00   4.3735968e-02
   8.7049000e+02   2.1648111e-02   1.3660847e+01   1.6130447e+00   4.3740555e-02
   8.7058000e+02   2.1776389e-02   1.3663693e+01   1.6130448e+00   4.3745142e-02
   8.7067000e+02   2.1311682e-02   1.3666539e+01   1.6130450e+00   4.3749729e-02
   8.7076000e+02   2.1437552e-02   1.3669386e+01   1.6130451e+00   4.3754316e-02
   8.7085000e+02   2.1885199e-02   1.3672233e+01   1.6130452e+00   4.3758903e-02
   8.7094000e+02   2.1342260e-02   1.3675080e+01   1.6130453e+00   4.3763490e-02
   8.7103000e+02   2.1525492e-02   1.3677928e+01   1.6130455e+00   4.3768077e-02
   8.7112000e+02   2.1764129e-02   1.3680776e+01   1.6130456e+00   4.3772664e-02
   8.7121000e+02   2.1268148e-02   1.3683624e+01   1.6130457e+00   4.3777251e-02
   8.7130000e+02   2.1266578e-02   1.3686473e+01   1.6130458e+00   4.3781838e-02
   8.7139000e+02   2.1806662e-02   1.3689322e+01   1.6130460e+00   4.3786425e-02
   8.7148000e+02   2.1539924e-02   1.3692171e+01   1.6130461e+00   4.3791012e-02
   8.7157000e+02   2.1578461e-02   1.3695020e+01   1.6130462e+00   4.3795599e-02
   8.7166000e+02   2.2103553e-02   1.3697870e+01   1.6130463e+00   4.3800186e-02
   8.7175000e+02   2.1578704e-02   1.3700720e+01   1.6130465e+00   4.3804773e-02
   8.7184000e+02   2.1372425e-02   1.3703570e+01   1.6130466e+00   4.3809360e-02
   8.7193000e+02   2.1848993e-02   1.3706421e+01   1.6130467e+00   4.3813946e-02
   8.7202000e+02   2.1633080e-02   1.3709272e+01   1.6130468e+00   4.3818533e-02
   8.7211000e+02   2.1652950e-02   1.3712123e+01   1.6130470e+00   4.3823120e-02
   8.7220000e+02   2.2106875e-02   1.3714975e+01   1.6130471e+00   4.3827707e-02
   8.7229000e+02   2.1507918e-02   1.3717826e+01   1.6130472e+00   4.3832294e-02
   8.7238000e+02   2.1213081e-02   1.3720679e+01   1.6130473e+00   4.3836881e-02
   8.7247000e+02   2.1546269e-02   1.3723531e+01   1.6130474e+00   4.3841468e-02
   8.7256000e+02   2.1390926e-02   1.3726384e+01   1.6130476e+00   4.3846055e-02
   8.7265000e+02   2.1283851e-02   1.3729237e+01   1.6130477e+00   4.3850642e-02
   8.7274000e+02   2.2181876e-02   1.3732090e+01   1.6130478e+00   4.3855229e-02
   8.7283000e+02   2.1712476e-02   1.3734943e+01   1.6130479e+00   4.3859816e-02
   8.7292000e+02   2.1383248e-02   1.3737797e+01   1.6130481e+00   4.3864403e-02
   8.7301000e+02   2.1604044e-02   1.3740652e+01   1.6130482e+00   4.3868990e-02
   8.7310000e+02   2.1462432e-02   1.3743506e+01   1.6130483e+00   4.3873577e-02
   8.7319000e+02   2.1132402e-02   1.3746361e+01   1.6130484e+00   4.3878164e-02
   8.7328000e+02   2.1764085e-02   1.3749216e+01   1.6130486e+00   4.3882751e-02
   8.7337000e+02   2.1715041e-02   1.3752071e+01   1.6130487e+00   4.3887338e-02
   8.7346000e+02   2.1345528e-02   1.3754927e+01   1.6130488e+00   4.3891924e-02
   8.7355000e+02   2.1569163e-02   1.3757783e+01   1.6130489e+00   4.3896511e-02
   8.7364000e+02   2.1542844e-02   1.3760639e+01   1.6130491e+00   4.3901098e-02
   8.7373000e+02   2.1129940e-02   1.3763496e+01   1.6130492e+00   4.3905685e-02
   8.7382000e+02   2.1631498e-02   1.3766353e+01   1.6130493e+00   4.3910272e-02
   8.7391000e+02   2.1788758e-02   1.3769210e+01   1.6130494e+00   4.3914859e-02
   8.7400000e+02   2.1320168e-02   1.3772067e+01   1.6130496e+00   4.3919446e-02
   8.7409000e+02   2.1585841e-02   1.3774925e+01   1.6130497e+00   4.3924033e-02
   8.7418000e+02   2.1608758e-02   1.3777783e+01   1.6130498e+00   4.3928620e-02
   8.7427000e+02   2.1076936e-02   1.3780641e+01   1.6130499e+00   4.3933207e-02
   8.7436000e+02   2.1423593e-02   1.3783500e+01   1.6130501e+00   4.3937794e-02
   8.7445000e+02   2.1714204e-02   1.3786359e+01   1.6130502e+00   4.3942381e-02
   8.7454000e+02   2.1082319e-02   1.3789218e+01   1.6130503e+00   4.3946968e-02
   8.7463000e+02   2.1340341e-02   1.3792078e+01   1.6130504e+00   4.3951554e-02
   8.7472000e+02   2.1527627e-02   1.3794937e+01   1.6130506e+00   4.3956141e-02
   8.7481000e+02   2.1075479e-02   1.3797797e+01   1.6130507e+00   4.3960728e-02
   8.7490000e+02   2.1174474e-02   1.3800658e+01   1.6130508e+00   4.3965315e-02
   8.7499000e+02   2.1661287e-02   1.3803519e+01   1.6130509e+00   4.3969902e-02
   8.7508000e+02   2.1234889e-02   1.3806380e+01   1.6130511e+00   4.3974489e-02
   8.7517000e+02   2.1329229e-02   1.3809241e+01   1.6130512e+00   4.3979076e-02
   8.7526000e+02   2.1694745e-02   1.3812102e+01   1.6130513e+00   4.3983663e-02
   8.7535000e+02   2.1157465e-02   1.3814964e+01   1.6130514e+00   4.3988250e-02
   8.7544000e+02   2.0984762e-02   1.3817827e+01   1.6130516e+00   4.3992837e-02
   8.7553000e+02   2.1497106e-02   1.3820689e+01   1.6130517e+00   4.3997424e-02
   8.7562000e+02   2.1131131e-02   1.3823552e+01   1.6130518e+00   4.4002010e-02
   8.7571000e+02   2.1242996e-02   1.3826415e+01   1.6130519e+00   4.4006597e-02
   8.7580000e+02   2.1770391e-02   1.3829278e+01   1.6130521e+00   4.4011184e-02
   8.7589000e+02   2.1205759e-02   1.3832142e+01   1.6130522e+00   4.4015771e-02
   8.7598000e+02   2.1034370e-02   1.3835006e+01   1.6130523e+00   4.4020358e-02
   8.7607000e+02   2.1620885e-02   1.3837870e+01   1.6130524e+00   4.4024945e-02
   8.7616000e+02   2.1069978e-02   1.3840735e+01   1.6130526e+00   4.4029532e-02
   8.7625000e+02   2.1136564e-02   1.3843600e+01   1.6130527e+00   4.4034119e-02
   8.7634000e+02   2.1781881e-02   1.3846465e+01   1.6130528e+00   4.4038706e-02
   8.7643000e+02   2.1337449e-02   1.3849330e+01   1.6130529e+00   4.4043293e-02
   8.7652000e+02   2.1168798e-02   1.3852196e+01   1.6130531e+00   4.4047879e-02
   8.7661000e+02   2.1721164e-02   1.3855062e+01   1.6130532e+00   4.4052466e-02
   8.7670000e+02   2.1349069e-02   1.3857928e+01   1.6130533e+00   4.4057053e-02
   8.7679000e+02   2.1113720e-02   1.3860795e+01   1.6130534e+00   4.4061640e-02
   8.7688000e+02   2.1722896e-02   1.3863662e+01   1.6130536e+00   4.4066227e-02
   8.7697000e+02   2.1502336e-02   1.3866529e+01   1.6130537e+00   4.4070814e-02
   8.7706000e+02   2.1268025e-02   1.3869397e+01   1.6130538e+00   4.4075401e-02
   8.7715000e+02   2.1808874e-02   1.3872264e+01   1.6130539e+00   4.4079988e-02
   8.7724000e+02   2.1556593e-02   1.3875132e+01   1.6130541e+00   4.4084575e-02
   8.7733000e+02   2.1254496e-02   1.3878001e+01   1.6130542e+00   4.4089162e-02
   8.7742000e+02   2.1780634e-02   1.3880870e+01   1.6130543e+00   4.4093748e-02
   8.7751000e+02   2.1611030e-02   1.3883739e+01   1.6130545e+00   4.4098335e-02
   8.7760000e+02   2.1307813e-02   1.3886608e+01   1.6130546e+00   4.4102922e-02
   8.7769000e+02   2.1784190e-02   1.3889477e+01   1.6130547e+00   4.4107509e-02
   8.7778000e+02   2.1652814e-02   1.3892347e+01   1.6130548e+00   4.4112096e-02
   8.7787000e+02   2.1192692e-02   1.3895218e+01   1.6130550e+00   4.4116683e-02
   8.7796000e+02   2.1721285e-02   1.3898088e+01   1.6130551e+00   4.4121270e-02
   8.7805000e+02   2.1761242e-02   1.3900959e+01   1.6130552e+00   4.4125857e-02
   8.7814000e+02   2.1363294e-02   1.3903830e+01   1.6130553e+00   4.4130443e-02
   8.7823000e+02   2.1795172e-02   1.3906701e+01   1.6130555e+00   4.4135030e-02
   8.7832000e+02   2.1701064e-02   1.3909573e+01   1.6130556e+00   4.4139617e-02
   8.7841000e+02   2.1159528e-02   1.3912445e+01   1.6130557e+00   4.4144204e-02
   8.7850000e+02   2.1548469e-02   1.3915317e+01   1.6130558e+00   4.4148791e-02
   8.7859000e+02   2.1718893e-02   1.3918190e+01   1.6130560e+00   4.4153378e-02
   8.7868000e+02   2.1252760e-02   1.3921063e+01   1.6130561e+00   4.4157965e-02
   8.7877000e+02   2.1614417e-02   1.3923936e+01   1.6130562e+00   4.4162552e-02
   8.7886000e+02   2.1609906e-02   1.3926809e+01   1.6130563e+00   4.4167138e-02
   8.7895000e+02   2.1026514e-02   1.3929683e+01   1.6130565e+00   4.4171725e-02
   8.7904000e+02   2.1309478e-02   1.3932557e+01   1.6130566e+00   4.4176312e-02
   8.7913000e+02   2.1422575e-02   1.3935431e+01   1.6130567e+00   4.4180899e-02
   8.7922000e+02   2.0981778e-02   1.3938306e+01   1.6130568e+00   4.4185486e-02
   8.7931000e+02   2.1366611e-02   1.3941181e+01   1.6130570e+00   4.4190073e-02
   8.7940000e+02   2.1442750e-02   1.3944056e+01   1.6130571e+00   4.4194660e-02
   8.7949000e+02   2.0865913e-02   1.3946932e+01   1.6130572e+00   4.4199247e-02
   8.7958000e+02   2.1074358e-02   1.3949808e+01   1.6130573e+00   4.4203833e-02
   8.7967000e+02   2.1323298e-02   1.3952684e+01   1.6130575e+00   4.4208420e-02
   8.7976000e+02   2.0753667e-02   1.3955560e+01   1.6130576e+00   4.4213007e-02
   8.7985000e+02   2.1019543e-02   1.3958437e+01   1.6130577e+00   4.4217594e-02
   8.7994000e+02   2.1195178e-02   1.3961314e+01   1.6130578e+00   4.4222181e-02
   8.8003000e+02   2.0678854e-02   1.3964191e+01   1.6130580e+00   4.4226768e-02
   8.8012000e+02   2.0756369e-02   1.3967069e+01   1.6130581e+00   4.4231355e-02
   8.8021000e+02   2.1142116e-02   1.3969947e+01   1.6130582e+00   4.4235941e-02
   8.8030000e+02   2.0744169e-02   1.3972825e+01   1.6130583e+00   4.4240528e-02
   8.8039000e+02   2.0816887e-02   1.3975703e+01   1.6130585e+00   4.4245115e-02
   8.8048000e+02   2.1068227e-02   1.3978582e+01   1.6130586e+00   4.4249702e-02
   8.8057000e+02   2.0686382e-02   1.3981461e+01   1.6130587e+00   4.4254289e-02
   8.8066000e+02   2.0492733e-02   1.3984340e+01   1.6130588e+00   4.4258876e-02
   8.8075000e+02   2.0827137e-02   1.3987220e+01   1.6130590e+00   4.4263462e-02
   8.8084000e+02   2.0621104e-02   1.3990100e+01   1.6130591e+00   4.4268049e-02
   8.8093000e+02   2.0545983e-02   1.3992980e+01   1.6130592e+00   4.4272636e-02
   8.8102000e+02   2.0885160e-02   1.3995861e+01   1.6130594e+00   4.4277223e-02
   8.8111000e+02   2.0594360e-02   1.3998742e+01   1.6130595e+00   4.4281810e-02
   8.8120000e+02   2.0336346e-02   1.4001623e+01   1.6130596e+00   4.4286397e-02
   8.8129000e+02   2.0583636e-02   1.4004504e+01   1.6130597e+00   4.4290984e-02
   8.8138000e+02   2.0468312e-02   1.4007386e+01   1.6130599e+00   4.4295570e-02
   8.8147000e+02   2.0227766e-02   1.4010268e+01   1.6130600e+00   4.4300157e-02
   8.8156000e+02   2.0746202e-02   1.4013151e+01   1.6130601e+00   4.4304744e-02
   8.8165000e+02   2.0484384e-02   1.4016033e+01   1.6130602e+00   4.4309331e-02
   8.8174000e+02   2.0189604e-02   1.4018916e+01   1.6130604e+00   4.4313918e-02
   8.8183000e+02   2.0332718e-02   1.4021799e+01   1.6130605e+00   4.4318505e-02
   8.8192000e+02   2.0365701e-02   1.4024683e+01   1.6130606e+00   4.4323091e-02
   8.8201000e+02   1.9938059e-02   1.4027567e+01   1.6130607e+00   4.4327678e-02
   8.8210000e+02   2.0391012e-02   1.4030451e+01   1.6130609e+00   4.4332265e-02
   8.8219000e+02   2.0366750e-02   1.4033335e+01   1.6130610e+00   4.4336852e-02
   8.8228000e+02   2.0073682e-02   1.4036220e+01   1.6130611e+00   4.4341439e-02
   8.8237000e+02   2.0299797e-02   1.4039105e+01   1.6130612e+00   4.4346026e-02
   8.8246000e+02   2.0429366e-02   1.4041990e+01   1.6130614e+00   4.4350612e-02
   8.8255000e+02   1.9928913e-02   1.4044876e+01   1.6130615e+00   4.4355199e-02
   8.8264000e+02   2.0338477e-02   1.4047762e+01   1.6130616e+00   4.4359786e-02
   8.8273000e+02   2.0382821e-02   1.4050648e+01   1.6130617e+00   4.4364373e-02
   8.8282000e+02   2.0065264e-02   1.4053535e+01   1.6130619e+00   4.4368960e-02
   8.8291000e+02   2.0334257e-02   1.4056421e+01   1.6130620e+00   4.4373547e-02
   8.8300000e+02   2.0486168e-02   1.4059308e+01   1.6130621e+00   4.4378133e-02
   8.8309000e+02   1.9901675e-02   1.4062196e+01   1.6130623e+00   4.4382720e-02
   8.8318000e+02   2.0416249e-02   1.4065084e+01   1.6130624e+00   4.4387307e-02
   8.8327000e+02   2.0539602e-02   1.4067971e+01   1.6130625e+00   4.4391894e-02
   8.8336000e+02   1.9997335e-02   1.4070860e+01   1.6130626e+00   4.4396481e-02
   8.8345000e+02   2.0347179e-02   1.4073748e+01   1.6130628e+00   4.4401067e-02
   8.8354000e+02   2.0520135e-02   1.4076637e+01   1.6130629e+00   4.4405654e-02
   8.8363000e+02   2.0026516e-02   1.4079526e+01   1.6130630e+00   4.4410241e-02
   8.8372000e+02   2.0342243e-02   1.4082416e+01   1.6130631e+00   4.4414828e-02
   8.8381000e+02   2.0679773e-02   1.4085306e+01   1.6130633e+00   4.4419415e-02
   8.8390000e+02   2.0126708e-02   1.4088196e+01   1.6130634e+00   4.4424002e-02
