   Frequency_GHz   Transmission    Conductivity_S/m      n               k
   5.7025000e+02   6.8333625e-02   5.1723874e+00   1.5970761e+00   2.5533892e-02
   5.7034000e+02   6.8171556e-02   5.1738885e+00   1.5970761e+00   2.5537271e-02
   5.7043000e+02   6.8152249e-02   5.1753899e+00   1.5970762e+00   2.5540651e-02
   5.7052000e+02   6.8311422e-02   5.1768915e+00   1.5970762e+00   2.5544030e-02
   5.7061000e+02   6.8090370e-02   5.1783933e+00   1.5970763e+00   2.5547409e-02
   5.7070000e+02   6.8146885e-02   5.1798954e+00   1.5970763e+00   2.5550789e-02
   5.7079000e+02   6.8076976e-02   5.1813977e+00   1.5970764e+00   2.5554168e-02
   5.7088000e+02   6.7968322e-02   5.1829001e+00   1.5970765e+00   2.5557547e-02
   5.7097000e+02   6.7966178e-02   5.1844028e+00   1.5970765e+00   2.5560927e-02
   5.7106000e+02   6.8106759e-02   5.1859057e+00   1.5970766e+00   2.5564306e-02
   5.7115000e+02   6.7913231e-02   5.1874089e+00   1.5970766e+00   2.5567686e-02
   5.7124000e+02   6.7958387e-02   5.1889122e+00   1.5970767e+00   2.5571065e-02
   5.7133000e+02   6.7870741e-02   5.1904158e+00   1.5970767e+00   2.5574445e-02
   5.7142000e+02   6.7692797e-02   5.1919196e+00   1.5970768e+00   2.5577824e-02
   5.7151000e+02   6.7620820e-02   5.1934236e+00   1.5970768e+00   2.5581204e-02
   5.7160000e+02   6.7760015e-02   5.1949278e+00   1.5970769e+00   2.5584583e-02
   5.7169000e+02   6.7517246e-02   5.1964322e+00   1.5970769e+00   2.5587962e-02
   5.7178000e+02   6.7543958e-02   5.1979369e+00   1.5970770e+00   2.5591342e-02
   5.7187000e+02   6.7544447e-02   5.1994418e+00   1.5970770e+00   2.5594721e-02
   5.7196000e+02   6.7265693e-02   5.2009469e+00   1.5970771e+00   2.5598101e-02
   5.7205000e+02   6.7199762e-02   5.2024522e+00   1.5970772e+00   2.5601480e-02
   5.7214000e+02   6.7265193e-02   5.2039577e+00   1.5970772e+00   2.5604860e-02
   5.7223000e+02   6.7120314e-02   5.2054635e+00   1.5970773e+00   2.5608239e-02
   5.7232000e+02   6.7107214e-02   5.2069694e+00   1.5970773e+00   2.5611619e-02
   5.7241000e+02   6.7201533e-02   5.2084756e+00   1.5970774e+00   2.5614999e-02
   5.7250000e+02   6.6776806e-02   5.2099820e+00   1.5970774e+00   2.5618378e-02
   5.7259000e+02   6.6624238e-02   5.2114886e+00   1.5970775e+00   2.5621758e-02
   5.7268000e+02   6.6591619e-02   5.2129955e+00   1.5970775e+00   2.5625137e-02
   5.7277000e+02   6.6492097e-02   5.2145025e+00   1.5970776e+00   2.5628517e-02
   5.7286000e+02   6.6452775e-02   5.2160098e+00   1.5970776e+00   2.5631896e-02
   5.7295000e+02   6.6735616e-02   5.2175173e+00   1.5970777e+00   2.5635276e-02
   5.7304000e+02   6.6381287e-02   5.2190250e+00   1.5970778e+00   2.5638656e-02
   5.7313000e+02   6.6334222e-02   5.2205329e+00   1.5970778e+00   2.5642035e-02
   5.7322000e+02   6.6246120e-02   5.2220410e+00   1.5970779e+00   2.5645415e-02
   5.7331000e+02   6.6145352e-02   5.2235494e+00   1.5970779e+00   2.5648794e-02
   5.7340000e+02   6.6048294e-02   5.2250580e+00   1.5970780e+00   2.5652174e-02
   5.7349000e+02   6.6340270e-02   5.2265668e+00   1.5970780e+00   2.5655554e-02
   5.7358000e+02   6.6143482e-02   5.2280758e+00   1.5970781e+00   2.5658933e-02
   5.7367000e+02   6.6159572e-02   5.2295850e+00   1.5970781e+00   2.5662313e-02
   5.7376000e+02   6.5796788e-02   5.2310945e+00   1.5970782e+00   2.5665693e-02
   5.7385000e+02   6.5632793e-02   5.2326041e+00   1.5970782e+00   2.5669072e-02
   5.7394000e+02   6.5489790e-02   5.2341140e+00   1.5970783e+00   2.5672452e-02
   5.7403000e+02   6.5720398e-02   5.2356241e+00   1.5970783e+00   2.5675832e-02
   5.7412000e+02   6.5667526e-02   5.2371345e+00   1.5970784e+00   2.5679211e-02
   5.7421000e+02   6.5850336e-02   5.2386450e+00   1.5970785e+00   2.5682591e-02
   5.7430000e+02   6.5592094e-02   5.2401557e+00   1.5970785e+00   2.5685971e-02
   5.7439000e+02   6.5308962e-02   5.2416667e+00   1.5970786e+00   2.5689350e-02
   5.7448000e+02   6.5226753e-02   5.2431779e+00   1.5970786e+00   2.5692730e-02
   5.7457000e+02   6.5387810e-02   5.2446893e+00   1.5970787e+00   2.5696110e-02
   5.7466000e+02   6.5343622e-02   5.2462010e+00   1.5970787e+00   2.5699490e-02
   5.7475000e+02   6.5507481e-02   5.2477128e+00   1.5970788e+00   2.5702869e-02
   5.7484000e+02   6.5578056e-02   5.2492249e+00   1.5970788e+00   2.5706249e-02
   5.7493000e+02   6.5183648e-02   5.2507371e+00   1.5970789e+00   2.5709629e-02
   5.7502000e+02   6.5144730e-02   5.2522496e+00   1.5970789e+00   2.5713009e-02
   5.7511000e+02   6.5189698e-02   5.2537624e+00   1.5970790e+00   2.5716388e-02
   5.7520000e+02   6.5196874e-02   5.2552753e+00   1.5970791e+00   2.5719768e-02
   5.7529000e+02   6.5261841e-02   5.2567884e+00   1.5970791e+00   2.5723148e-02
   5.7538000e+02   6.5497919e-02   5.2583018e+00   1.5970792e+00   2.5726528e-02
   5.7547000e+02   6.5136596e-02   5.2598154e+00   1.5970792e+00   2.5729908e-02
   5.7556000e+02   6.5118862e-02   5.2613292e+00   1.5970793e+00   2.5733287e-02
   5.7565000e+02   6.4995120e-02   5.2628432e+00   1.5970793e+00   2.5736667e-02
   5.7574000e+02   6.5027790e-02   5.2643575e+00   1.5970794e+00   2.5740047e-02
   5.7583000e+02   6.5011167e-02   5.2658719e+00   1.5970794e+00   2.5743427e-02
   5.7592000e+02   6.5277576e-02   5.2673866e+00   1.5970795e+00   2.5746807e-02
   5.7601000e+02   6.5064721e-02   5.2689015e+00   1.5970795e+00   2.5750186e-02
   5.7610000e+02   6.5022351e-02   5.2704166e+00   1.5970796e+00   2.5753566e-02
   5.7619000e+02   6.4897996e-02   5.2719319e+00   1.5970797e+00   2.5756946e-02
   5.7628000e+02   6.4713620e-02   5.2734475e+00   1.5970797e+00   2.5760326e-02
   5.7637000e+02   6.4623276e-02   5.2749633e+00   1.5970798e+00   2.5763706e-02
   5.7646000e+02   6.4844158e-02   5.2764792e+00   1.5970798e+00   2.5767086e-02
   5.7655000e+02   6.4681269e-02   5.2779954e+00   1.5970799e+00   2.5770466e-02
   5.7664000e+02   6.4625146e-02   5.2795119e+00   1.5970799e+00   2.5773846e-02
   5.7673000e+02   6.4658914e-02   5.2810285e+00   1.5970800e+00   2.5777226e-02
   5.7682000e+02   6.4401749e-02   5.2825454e+00   1.5970800e+00   2.5780605e-02
   5.7691000e+02   6.4231030e-02   5.2840624e+00   1.5970801e+00   2.5783985e-02
   5.7700000e+02   6.4407658e-02   5.2855797e+00   1.5970801e+00   2.5787365e-02
   5.7709000e+02   6.4381827e-02   5.2870972e+00   1.5970802e+00   2.5790745e-02
   5.7718000e+02   6.4347223e-02   5.2886149e+00   1.5970803e+00   2.5794125e-02
   5.7727000e+02   6.4384382e-02   5.2901329e+00   1.5970803e+00   2.5797505e-02
   5.7736000e+02   6.4073059e-02   5.2916511e+00   1.5970804e+00   2.5800885e-02
   5.7745000e+02   6.3932236e-02   5.2931694e+00   1.5970804e+00   2.5804265e-02
   5.7754000e+02   6.4033706e-02   5.2946880e+00   1.5970805e+00   2.5807645e-02
   5.7763000e+02   6.4021412e-02   5.2962068e+00   1.5970805e+00   2.5811025e-02
   5.7772000e+02   6.3996169e-02   5.2977259e+00   1.5970806e+00   2.5814405e-02
   5.7781000e+02   6.4184255e-02   5.2992451e+00   1.5970806e+00   2.5817785e-02
   5.7790000e+02   6.4018709e-02   5.3007646e+00   1.5970807e+00   2.5821165e-02
   5.7799000e+02   6.3831632e-02   5.3022843e+00   1.5970807e+00   2.5824545e-02
   5.7808000e+02   6.3865807e-02   5.3038042e+00   1.5970808e+00   2.5827925e-02
   5.7817000e+02   6.3847759e-02   5.3053243e+00   1.5970809e+00   2.5831305e-02
   5.7826000e+02   6.3810124e-02   5.3068447e+00   1.5970809e+00   2.5834685e-02
   5.7835000e+02   6.4012522e-02   5.3083652e+00   1.5970810e+00   2.5838065e-02
   5.7844000e+02   6.3921442e-02   5.3098860e+00   1.5970810e+00   2.5841445e-02
   5.7853000e+02   6.3694010e-02   5.3114070e+00   1.5970811e+00   2.5844825e-02
   5.7862000e+02   6.3781559e-02   5.3129282e+00   1.5970811e+00   2.5848205e-02
   5.7871000e+02   6.3697635e-02   5.3144496e+00   1.5970812e+00   2.5851586e-02
   5.7880000e+02   6.3577787e-02   5.3159713e+00   1.5970812e+00   2.5854966e-02
   5.7889000e+02   6.3784064e-02   5.3174931e+00   1.5970813e+00   2.5858346e-02
   5.7898000e+02   6.3793137e-02   5.3190152e+00   1.5970813e+00   2.5861726e-02
   5.7907000e+02   6.3451495e-02   5.3205375e+00   1.5970814e+00   2.5865106e-02
   5.7916000e+02   6.3494662e-02   5.3220600e+00   1.5970815e+00   2.5868486e-02
   5.7925000e+02   6.3391684e-02   5.3235828e+00   1.5970815e+00   2.5871866e-02
   5.7934000e+02   6.3240412e-02   5.3251057e+00   1.5970816e+00   2.5875246e-02
   5.7943000e+02   6.3330413e-02   5.3266289e+00   1.5970816e+00   2.5878626e-02
   5.7952000e+02   6.3454623e-02   5.3281523e+00   1.5970817e+00   2.5882007e-02
   5.7961000e+02   6.3114885e-02   5.3296759e+00   1.5970817e+00   2.5885387e-02
   5.7970000e+02   6.3177696e-02   5.3311997e+00   1.5970818e+00   2.5888767e-02
   5.7979000e+02   6.3131032e-02   5.3327238e+00   1.5970818e+00   2.5892147e-02
   5.7988000e+02   6.2912052e-02   5.3342480e+00   1.5970819e+00   2.5895527e-02
   5.7997000e+02   6.2961713e-02   5.3357725e+00   1.5970819e+00   2.5898907e-02
   5.8006000e+02   6.3200110e-02   5.3372972e+00   1.5970820e+00   2.5902288e-02
   5.8015000e+02   6.2886699e-02   5.3388221e+00   1.5970821e+00   2.5905668e-02
   5.8024000e+02   6.2942429e-02   5.3403472e+00   1.5970821e+00   2.5909048e-02
   5.8033000e+02   6.2891094e-02   5.3418726e+00   1.5970822e+00   2.5912428e-02
   5.8042000e+02   6.2478441e-02   5.3433981e+00   1.5970822e+00   2.5915808e-02
   5.8051000e+02   6.2507155e-02   5.3449239e+00   1.5970823e+00   2.5919189e-02
   5.8060000e+02   6.2739778e-02   5.3464499e+00   1.5970823e+00   2.5922569e-02
   5.8069000e+02   6.2335902e-02   5.3479762e+00   1.5970824e+00   2.5925949e-02
   5.8078000e+02   6.2306039e-02   5.3495026e+00   1.5970824e+00   2.5929329e-02
   5.8087000e+02   6.2484691e-02   5.3510293e+00   1.5970825e+00   2.5932710e-02
   5.8096000e+02   6.2017935e-02   5.3525561e+00   1.5970826e+00   2.5936090e-02
   5.8105000e+02   6.1885131e-02   5.3540832e+00   1.5970826e+00   2.5939470e-02
   5.8114000e+02   6.2083753e-02   5.3556105e+00   1.5970827e+00   2.5942850e-02
   5.8123000e+02   6.1735104e-02   5.3571381e+00   1.5970827e+00   2.5946231e-02
   5.8132000e+02   6.1626275e-02   5.3586658e+00   1.5970828e+00   2.5949611e-02
   5.8141000e+02   6.1858176e-02   5.3601938e+00   1.5970828e+00   2.5952991e-02
   5.8150000e+02   6.1479773e-02   5.3617219e+00   1.5970829e+00   2.5956372e-02
   5.8159000e+02   6.1299445e-02   5.3632503e+00   1.5970829e+00   2.5959752e-02
   5.8168000e+02   6.1526298e-02   5.3647790e+00   1.5970830e+00   2.5963132e-02
   5.8177000e+02   6.1249006e-02   5.3663078e+00   1.5970830e+00   2.5966513e-02
   5.8186000e+02   6.1136767e-02   5.3678368e+00   1.5970831e+00   2.5969893e-02
   5.8195000e+02   6.1409568e-02   5.3693661e+00   1.5970832e+00   2.5973273e-02
   5.8204000e+02   6.1051968e-02   5.3708956e+00   1.5970832e+00   2.5976654e-02
   5.8213000e+02   6.0906179e-02   5.3724253e+00   1.5970833e+00   2.5980034e-02
   5.8222000e+02   6.1195606e-02   5.3739552e+00   1.5970833e+00   2.5983414e-02
   5.8231000e+02   6.0902829e-02   5.3754854e+00   1.5970834e+00   2.5986795e-02
   5.8240000e+02   6.0646021e-02   5.3770157e+00   1.5970834e+00   2.5990175e-02
   5.8249000e+02   6.1017058e-02   5.3785463e+00   1.5970835e+00   2.5993556e-02
   5.8258000e+02   6.0893064e-02   5.3800771e+00   1.5970835e+00   2.5996936e-02
   5.8267000e+02   6.0679276e-02   5.3816081e+00   1.5970836e+00   2.6000316e-02
   5.8276000e+02   6.0973793e-02   5.3831393e+00   1.5970837e+00   2.6003697e-02
   5.8285000e+02   6.0761757e-02   5.3846708e+00   1.5970837e+00   2.6007077e-02
   5.8294000e+02   6.0326977e-02   5.3862025e+00   1.5970838e+00   2.6010458e-02
   5.8303000e+02   6.0726169e-02   5.3877343e+00   1.5970838e+00   2.6013838e-02
   5.8312000e+02   6.0612003e-02   5.3892664e+00   1.5970839e+00   2.6017218e-02
   5.8321000e+02   6.0336572e-02   5.3907988e+00   1.5970839e+00   2.6020599e-02
   5.8330000e+02   6.0614436e-02   5.3923313e+00   1.5970840e+00   2.6023979e-02
   5.8339000e+02   6.0282887e-02   5.3938641e+00   1.5970840e+00   2.6027360e-02
   5.8348000e+02   5.9847295e-02   5.3953970e+00   1.5970841e+00   2.6030740e-02
   5.8357000e+02   6.0310932e-02   5.3969302e+00   1.5970841e+00   2.6034121e-02
   5.8366000e+02   6.0235235e-02   5.3984636e+00   1.5970842e+00   2.6037501e-02
   5.8375000e+02   6.0019679e-02   5.3999973e+00   1.5970843e+00   2.6040882e-02
   5.8384000e+02   6.0464143e-02   5.4015311e+00   1.5970843e+00   2.6044262e-02
   5.8393000e+02   6.0135751e-02   5.4030652e+00   1.5970844e+00   2.6047643e-02
   5.8402000e+02   5.9572560e-02   5.4045994e+00   1.5970844e+00   2.6051023e-02
   5.8411000e+02   5.9945127e-02   5.4061339e+00   1.5970845e+00   2.6054404e-02
   5.8420000e+02   5.9751523e-02   5.4076687e+00   1.5970845e+00   2.6057784e-02
   5.8429000e+02   5.9403756e-02   5.4092036e+00   1.5970846e+00   2.6061165e-02
   5.8438000e+02   5.9974479e-02   5.4107387e+00   1.5970846e+00   2.6064545e-02
   5.8447000e+02   5.9795674e-02   5.4122741e+00   1.5970847e+00   2.6067926e-02
   5.8456000e+02   5.9184816e-02   5.4138097e+00   1.5970848e+00   2.6071307e-02
   5.8465000e+02   5.9470510e-02   5.4153455e+00   1.5970848e+00   2.6074687e-02
   5.8474000e+02   5.9426707e-02   5.4168815e+00   1.5970849e+00   2.6078068e-02
   5.8483000e+02   5.8887484e-02   5.4184178e+00   1.5970849e+00   2.6081448e-02
   5.8492000e+02   5.9447967e-02   5.4199542e+00   1.5970850e+00   2.6084829e-02
   5.8501000e+02   5.9251285e-02   5.4214909e+00   1.5970850e+00   2.6088209e-02
   5.8510000e+02   5.8798746e-02   5.4230278e+00   1.5970851e+00   2.6091590e-02
   5.8519000e+02   5.8936776e-02   5.4245649e+00   1.5970851e+00   2.6094971e-02
   5.8528000e+02   5.8978080e-02   5.4261022e+00   1.5970852e+00   2.6098351e-02
   5.8537000e+02   5.8336599e-02   5.4276398e+00   1.5970853e+00   2.6101732e-02
   5.8546000e+02   5.8761825e-02   5.4291775e+00   1.5970853e+00   2.6105113e-02
   5.8555000e+02   5.8852430e-02   5.4307155e+00   1.5970854e+00   2.6108493e-02
   5.8564000e+02   5.8485366e-02   5.4322537e+00   1.5970854e+00   2.6111874e-02
   5.8573000e+02   5.8562478e-02   5.4337921e+00   1.5970855e+00   2.6115255e-02
   5.8582000e+02   5.8593684e-02   5.4353308e+00   1.5970855e+00   2.6118635e-02
   5.8591000e+02   5.7970648e-02   5.4368696e+00   1.5970856e+00   2.6122016e-02
   5.8600000e+02   5.8097557e-02   5.4384087e+00   1.5970856e+00   2.6125397e-02
   5.8609000e+02   5.8320581e-02   5.4399480e+00   1.5970857e+00   2.6128777e-02
   5.8618000e+02   5.8037809e-02   5.4414875e+00   1.5970857e+00   2.6132158e-02
   5.8627000e+02   5.8145456e-02   5.4430272e+00   1.5970858e+00   2.6135539e-02
   5.8636000e+02   5.8304956e-02   5.4445672e+00   1.5970859e+00   2.6138919e-02
   5.8645000e+02   5.7763203e-02   5.4461073e+00   1.5970859e+00   2.6142300e-02
   5.8654000e+02   5.7766401e-02   5.4476477e+00   1.5970860e+00   2.6145681e-02
   5.8663000e+02   5.8042020e-02   5.4491883e+00   1.5970860e+00   2.6149061e-02
   5.8672000e+02   5.7700158e-02   5.4507291e+00   1.5970861e+00   2.6152442e-02
   5.8681000e+02   5.7780489e-02   5.4522701e+00   1.5970861e+00   2.6155823e-02
   5.8690000e+02   5.8074369e-02   5.4538114e+00   1.5970862e+00   2.6159204e-02
   5.8699000e+02   5.7637947e-02   5.4553529e+00   1.5970862e+00   2.6162584e-02
   5.8708000e+02   5.7377549e-02   5.4568945e+00   1.5970863e+00   2.6165965e-02
   5.8717000e+02   5.7719981e-02   5.4584364e+00   1.5970864e+00   2.6169346e-02
   5.8726000e+02   5.7435163e-02   5.4599786e+00   1.5970864e+00   2.6172727e-02
   5.8735000e+02   5.7520097e-02   5.4615209e+00   1.5970865e+00   2.6176108e-02
   5.8744000e+02   5.7992753e-02   5.4630635e+00   1.5970865e+00   2.6179488e-02
   5.8753000e+02   5.7657646e-02   5.4646062e+00   1.5970866e+00   2.6182869e-02
   5.8762000e+02   5.7281669e-02   5.4661492e+00   1.5970866e+00   2.6186250e-02
   5.8771000e+02   5.7694331e-02   5.4676924e+00   1.5970867e+00   2.6189631e-02
   5.8780000e+02   5.7273833e-02   5.4692359e+00   1.5970867e+00   2.6193012e-02
   5.8789000e+02   5.7045561e-02   5.4707795e+00   1.5970868e+00   2.6196392e-02
   5.8798000e+02   5.7609730e-02   5.4723234e+00   1.5970869e+00   2.6199773e-02
   5.8807000e+02   5.7352425e-02   5.4738675e+00   1.5970869e+00   2.6203154e-02
   5.8816000e+02   5.7064337e-02   5.4754118e+00   1.5970870e+00   2.6206535e-02
   5.8825000e+02   5.7480194e-02   5.4769563e+00   1.5970870e+00   2.6209916e-02
   5.8834000e+02   5.7181265e-02   5.4785010e+00   1.5970871e+00   2.6213297e-02
   5.8843000e+02   5.6788947e-02   5.4800460e+00   1.5970871e+00   2.6216678e-02
   5.8852000e+02   5.7331143e-02   5.4815911e+00   1.5970872e+00   2.6220058e-02
   5.8861000e+02   5.7313455e-02   5.4831365e+00   1.5970872e+00   2.6223439e-02
   5.8870000e+02   5.6916721e-02   5.4846821e+00   1.5970873e+00   2.6226820e-02
   5.8879000e+02   5.7231335e-02   5.4862279e+00   1.5970874e+00   2.6230201e-02
   5.8888000e+02   5.7111403e-02   5.4877740e+00   1.5970874e+00   2.6233582e-02
   5.8897000e+02   5.6575644e-02   5.4893202e+00   1.5970875e+00   2.6236963e-02
   5.8906000e+02   5.7007997e-02   5.4908667e+00   1.5970875e+00   2.6240344e-02
   5.8915000e+02   5.7213072e-02   5.4924134e+00   1.5970876e+00   2.6243725e-02
   5.8924000e+02   5.6842017e-02   5.4939603e+00   1.5970876e+00   2.6247106e-02
   5.8933000e+02   5.7182067e-02   5.4955075e+00   1.5970877e+00   2.6250487e-02
   5.8942000e+02   5.7233685e-02   5.4970548e+00   1.5970877e+00   2.6253868e-02
   5.8951000e+02   5.6600256e-02   5.4986024e+00   1.5970878e+00   2.6257249e-02
   5.8960000e+02   5.6978683e-02   5.5001502e+00   1.5970879e+00   2.6260630e-02
   5.8969000e+02   5.7086933e-02   5.5016982e+00   1.5970879e+00   2.6264011e-02
   5.8978000e+02   5.6666301e-02   5.5032464e+00   1.5970880e+00   2.6267392e-02
   5.8987000e+02   5.6989954e-02   5.5047948e+00   1.5970880e+00   2.6270773e-02
   5.8996000e+02   5.7134661e-02   5.5063435e+00   1.5970881e+00   2.6274154e-02
   5.9005000e+02   5.6387591e-02   5.5078923e+00   1.5970881e+00   2.6277535e-02
   5.9014000e+02   5.6585481e-02   5.5094414e+00   1.5970882e+00   2.6280916e-02
   5.9023000e+02   5.6861598e-02   5.5109907e+00   1.5970882e+00   2.6284297e-02
   5.9032000e+02   5.6464311e-02   5.5125403e+00   1.5970883e+00   2.6287678e-02
   5.9041000e+02   5.6765240e-02   5.5140900e+00   1.5970884e+00   2.6291059e-02
   5.9050000e+02   5.7038515e-02   5.5156400e+00   1.5970884e+00   2.6294440e-02
   5.9059000e+02   5.6243047e-02   5.5171902e+00   1.5970885e+00   2.6297821e-02
   5.9068000e+02   5.6274741e-02   5.5187406e+00   1.5970885e+00   2.6301202e-02
   5.9077000e+02   5.6726418e-02   5.5202912e+00   1.5970886e+00   2.6304583e-02
   5.9086000e+02   5.6160598e-02   5.5218420e+00   1.5970886e+00   2.6307964e-02
   5.9095000e+02   5.6341240e-02   5.5233931e+00   1.5970887e+00   2.6311345e-02
   5.9104000e+02   5.6833668e-02   5.5249443e+00   1.5970887e+00   2.6314726e-02
   5.9113000e+02   5.6126906e-02   5.5264958e+00   1.5970888e+00   2.6318107e-02
   5.9122000e+02   5.6090133e-02   5.5280475e+00   1.5970889e+00   2.6321488e-02
   5.9131000e+02   5.6601264e-02   5.5295994e+00   1.5970889e+00   2.6324869e-02
   5.9140000e+02   5.5966293e-02   5.5311516e+00   1.5970890e+00   2.6328250e-02
   5.9149000e+02   5.5980925e-02   5.5327039e+00   1.5970890e+00   2.6331631e-02
   5.9158000e+02   5.6585131e-02   5.5342565e+00   1.5970891e+00   2.6335013e-02
   5.9167000e+02   5.5995620e-02   5.5358093e+00   1.5970891e+00   2.6338394e-02
   5.9176000e+02   5.5737864e-02   5.5373623e+00   1.5970892e+00   2.6341775e-02
   5.9185000e+02   5.6248704e-02   5.5389155e+00   1.5970892e+00   2.6345156e-02
   5.9194000e+02   5.5752830e-02   5.5404690e+00   1.5970893e+00   2.6348537e-02
   5.9203000e+02   5.5698561e-02   5.5420227e+00   1.5970894e+00   2.6351918e-02
   5.9212000e+02   5.6325853e-02   5.5435765e+00   1.5970894e+00   2.6355299e-02
   5.9221000e+02   5.5869954e-02   5.5451306e+00   1.5970895e+00   2.6358681e-02
   5.9230000e+02   5.5559455e-02   5.5466850e+00   1.5970895e+00   2.6362062e-02
   5.9239000e+02   5.6110814e-02   5.5482395e+00   1.5970896e+00   2.6365443e-02
   5.9248000e+02   5.5672867e-02   5.5497942e+00   1.5970896e+00   2.6368824e-02
   5.9257000e+02   5.5315848e-02   5.5513492e+00   1.5970897e+00   2.6372205e-02
   5.9266000e+02   5.5957412e-02   5.5529044e+00   1.5970898e+00   2.6375587e-02
   5.9275000e+02   5.5623091e-02   5.5544598e+00   1.5970898e+00   2.6378968e-02
   5.9284000e+02   5.5279527e-02   5.5560154e+00   1.5970899e+00   2.6382349e-02
   5.9293000e+02   5.5836376e-02   5.5575713e+00   1.5970899e+00   2.6385730e-02
   5.9302000e+02   5.5538374e-02   5.5591273e+00   1.5970900e+00   2.6389112e-02
   5.9311000e+02   5.4973744e-02   5.5606836e+00   1.5970900e+00   2.6392493e-02
   5.9320000e+02   5.5512570e-02   5.5622401e+00   1.5970901e+00   2.6395874e-02
   5.9329000e+02   5.5463276e-02   5.5637968e+00   1.5970901e+00   2.6399255e-02
   5.9338000e+02   5.5108131e-02   5.5653538e+00   1.5970902e+00   2.6402637e-02
   5.9347000e+02   5.5444479e-02   5.5669109e+00   1.5970903e+00   2.6406018e-02
   5.9356000e+02   5.5160113e-02   5.5684683e+00   1.5970903e+00   2.6409399e-02
   5.9365000e+02   5.4258540e-02   5.5700259e+00   1.5970904e+00   2.6412780e-02
   5.9374000e+02   5.4809969e-02   5.5715837e+00   1.5970904e+00   2.6416162e-02
   5.9383000e+02   5.4844367e-02   5.5731417e+00   1.5970905e+00   2.6419543e-02
   5.9392000e+02   5.4443354e-02   5.5746999e+00   1.5970905e+00   2.6422924e-02
   5.9401000e+02   5.4965294e-02   5.5762584e+00   1.5970906e+00   2.6426306e-02
   5.9410000e+02   5.5021711e-02   5.5778171e+00   1.5970906e+00   2.6429687e-02
   5.9419000e+02   5.4088221e-02   5.5793760e+00   1.5970907e+00   2.6433068e-02
   5.9428000e+02   5.4625447e-02   5.5809351e+00   1.5970908e+00   2.6436450e-02
   5.9437000e+02   5.4657738e-02   5.5824944e+00   1.5970908e+00   2.6439831e-02
   5.9446000e+02   5.4011506e-02   5.5840539e+00   1.5970909e+00   2.6443212e-02
   5.9455000e+02   5.4597823e-02   5.5856137e+00   1.5970909e+00   2.6446594e-02
   5.9464000e+02   5.4820111e-02   5.5871737e+00   1.5970910e+00   2.6449975e-02
   5.9473000e+02   5.3882324e-02   5.5887339e+00   1.5970910e+00   2.6453356e-02
   5.9482000e+02   5.4091756e-02   5.5902943e+00   1.5970911e+00   2.6456738e-02
   5.9491000e+02   5.4303787e-02   5.5918549e+00   1.5970911e+00   2.6460119e-02
   5.9500000e+02   5.3895921e-02   5.5934158e+00   1.5970912e+00   2.6463500e-02
   5.9509000e+02   5.4239336e-02   5.5949769e+00   1.5970913e+00   2.6466882e-02
   5.9518000e+02   5.4603929e-02   5.5965381e+00   1.5970913e+00   2.6470263e-02
   5.9527000e+02   5.3742574e-02   5.5980996e+00   1.5970914e+00   2.6473645e-02
   5.9536000e+02   5.3782855e-02   5.5996614e+00   1.5970914e+00   2.6477026e-02
   5.9545000e+02   5.4076469e-02   5.6012233e+00   1.5970915e+00   2.6480407e-02
   5.9554000e+02   5.3466887e-02   5.6027855e+00   1.5970915e+00   2.6483789e-02
   5.9563000e+02   5.3634898e-02   5.6043478e+00   1.5970916e+00   2.6487170e-02
   5.9572000e+02   5.4231942e-02   5.6059104e+00   1.5970917e+00   2.6490552e-02
   5.9581000e+02   5.3631839e-02   5.6074733e+00   1.5970917e+00   2.6493933e-02
   5.9590000e+02   5.3652649e-02   5.6090363e+00   1.5970918e+00   2.6497315e-02
   5.9599000e+02   5.4111750e-02   5.6105995e+00   1.5970918e+00   2.6500696e-02
   5.9608000e+02   5.3332026e-02   5.6121630e+00   1.5970919e+00   2.6504078e-02
   5.9617000e+02   5.3297240e-02   5.6137267e+00   1.5970919e+00   2.6507459e-02
   5.9626000e+02   5.4150646e-02   5.6152906e+00   1.5970920e+00   2.6510841e-02
   5.9635000e+02   5.3620186e-02   5.6168547e+00   1.5970920e+00   2.6514222e-02
   5.9644000e+02   5.3411247e-02   5.6184190e+00   1.5970921e+00   2.6517604e-02
   5.9653000e+02   5.4048132e-02   5.6199836e+00   1.5970922e+00   2.6520985e-02
   5.9662000e+02   5.3335450e-02   5.6215484e+00   1.5970922e+00   2.6524367e-02
   5.9671000e+02   5.3146177e-02   5.6231134e+00   1.5970923e+00   2.6527748e-02
   5.9680000e+02   5.4039935e-02   5.6246786e+00   1.5970923e+00   2.6531130e-02
   5.9689000e+02   5.3637817e-02   5.6262440e+00   1.5970924e+00   2.6534511e-02
   5.9698000e+02   5.3390909e-02   5.6278096e+00   1.5970924e+00   2.6537893e-02
   5.9707000e+02   5.4185100e-02   5.6293755e+00   1.5970925e+00   2.6541274e-02
   5.9716000e+02   5.3409941e-02   5.6309416e+00   1.5970926e+00   2.6544656e-02
   5.9725000e+02   5.2940343e-02   5.6325079e+00   1.5970926e+00   2.6548037e-02
   5.9734000e+02   5.3631543e-02   5.6340744e+00   1.5970927e+00   2.6551419e-02
   5.9743000e+02   5.3065587e-02   5.6356411e+00   1.5970927e+00   2.6554800e-02
